country,date,UN_rGDP,WDI_rGDP,COM
JPN,2009,490334611.3406032,490714680.975585,1896800.0
JPN,2009,490334611.3406032,490714680.975585,53279500.0
JPN,2009,490334611.3406032,490714680.975585,16030800.0
JPN,2009,490334611.3406032,490714680.975585,641118.338
JPN,2009,490334611.3406032,490714680.975585,342231.159
JPN,2009,490334611.3406032,490714680.975585,110910.443
JPN,2009,490334611.3406032,490714680.975585,9791900.0
JPN,2009,490334611.3406032,490714680.975585,515805.857
JPN,2009,490334611.3406032,490714680.975585,2260839.998
JPN,2009,490334611.3406032,490714680.975585,368327.105
JPN,2009,490334611.3406032,490714680.975585,59989500.0
JPN,2009,490334611.3406032,490714680.975585,-2291800.0
JPN,2009,490334611.3406032,490714680.975585,10377900.0
JPN,2009,490334611.3406032,490714680.975585,-24492.87
JPN,2009,490334611.3406032,490714680.975585,52184100.0
JPN,2009,490334611.3406032,490714680.975585,3469400.0
JPN,2009,490334611.3406032,490714680.975585,3722200.0
JPN,2009,490334611.3406032,490714680.975585,20271.435
JPN,2009,490334611.3406032,490714680.975585,211547000.0
JPN,2009,490334611.3406032,490714680.975585,34464400.0
JPN,2009,490334611.3406032,490714680.975585,5289493.735
JPN,2009,490334611.3406032,490714680.975585,32022600.0
JPN,2009,490334611.3406032,490714680.975585,104647.758
JPN,2009,490334611.3406032,490714680.975585,2710915.448
JPN,2009,490334611.3406032,490714680.975585,37078.088
JPN,2009,490334611.3406032,490714680.975585,2342588.344
JPN,2009,490334611.3406032,490714680.975585,569407.388
JPN,2009,490334611.3406032,490714680.975585,494938400.0
JPN,2009,490334611.3406032,490714680.975585,264422.106
JPN,2009,490334611.3406032,490714680.975585,21646000.0
JPN,2009,490334611.3406032,490714680.975585,39779.806
JPN,2008,519935784.46443176,520338798.6493509,24421500.0
JPN,2008,519935784.46443176,520338798.6493509,219859.823
JPN,2008,519935784.46443176,520338798.6493509,36736300.0
JPN,2008,519935784.46443176,520338798.6493509,166030.225
JPN,2008,519935784.46443176,520338798.6493509,266666700.0
JPN,2008,519935784.46443176,520338798.6493509,573349.363
JPN,2008,519935784.46443176,520338798.6493509,55336400.0
JPN,2008,519935784.46443176,520338798.6493509,230751200.0
JPN,2008,519935784.46443176,520338798.6493509,355422.599
JPN,2008,519935784.46443176,520338798.6493509,1785700.0
JPN,2008,519935784.46443176,520338798.6493509,54349100.0
JPN,2008,519935784.46443176,520338798.6493509,17160800.0
JPN,2008,519935784.46443176,520338798.6493509,598189.848
JPN,2008,519935784.46443176,520338798.6493509,329297.278
JPN,2008,519935784.46443176,520338798.6493509,99614.458
JPN,2008,519935784.46443176,520338798.6493509,10944300.0
JPN,2008,519935784.46443176,520338798.6493509,535378.008
JPN,2008,519935784.46443176,520338798.6493509,2225023.471
JPN,2008,519935784.46443176,520338798.6493509,347481.384
JPN,2008,519935784.46443176,520338798.6493509,61828600.0
JPN,2008,519935784.46443176,520338798.6493509,-2856100.0
JPN,2008,519935784.46443176,520338798.6493509,10296100.0
JPN,2008,519935784.46443176,520338798.6493509,-27632.682
JPN,2008,519935784.46443176,520338798.6493509,59261100.0
JPN,2008,519935784.46443176,520338798.6493509,2700300.0
JPN,2008,519935784.46443176,520338798.6493509,3895000.0
JPN,2008,519935784.46443176,520338798.6493509,17276.594
JPN,2008,519935784.46443176,520338798.6493509,229977300.0
JPN,2008,519935784.46443176,520338798.6493509,35915500.0
JPN,2008,519935784.46443176,520338798.6493509,5106679.413
JPN,2008,519935784.46443176,520338798.6493509,34036000.0
JPN,2008,519935784.46443176,520338798.6493509,105885.774
JPN,2008,519935784.46443176,520338798.6493509,2579992.314
JPN,2008,519935784.46443176,520338798.6493509,26125.321
JPN,2008,519935784.46443176,520338798.6493509,2232510.93
JPN,2008,519935784.46443176,520338798.6493509,525825.91
JPN,2008,519935784.46443176,520338798.6493509,527823800.0
JPN,2008,519935784.46443176,520338798.6493509,236277.279
JPN,2008,519935784.46443176,520338798.6493509,22724600.0
JPN,2008,519935784.46443176,520338798.6493509,37684.008
JPN,2007,526380199.34653956,526788208.74616367,22862800.0
JPN,2007,526380199.34653956,526788208.74616367,198973.23
JPN,2007,526380199.34653956,526788208.74616367,37460300.0
JPN,2007,526380199.34653956,526788208.74616367,152455.728
JPN,2007,526380199.34653956,526788208.74616367,266484600.0
JPN,2007,526380199.34653956,526788208.74616367,506056.17
JPN,2007,526380199.34653956,526788208.74616367,55564000.0
JPN,2007,526380199.34653956,526788208.74616367,231080400.0
JPN,2007,526380199.34653956,526788208.74616367,318124.648
JPN,2007,526380199.34653956,526788208.74616367,1704700.0
JPN,2007,526380199.34653956,526788208.74616367,54280300.0
JPN,2007,526380199.34653956,526788208.74616367,17952200.0
JPN,2007,526380199.34653956,526788208.74616367,522158.448
JPN,2007,526380199.34653956,526788208.74616367,294390.327
JPN,2007,526380199.34653956,526788208.74616367,87807.984
JPN,2007,526380199.34653956,526788208.74616367,10984500.0
JPN,2007,526380199.34653956,526788208.74616367,471866.961
JPN,2007,526380199.34653956,526788208.74616367,2049553.009
JPN,2007,526380199.34653956,526788208.74616367,300663.6
JPN,2007,526380199.34653956,526788208.74616367,61486000.0
JPN,2007,526380199.34653956,526788208.74616367,-3210400.0
JPN,2007,526380199.34653956,526788208.74616367,10339700.0
JPN,2007,526380199.34653956,526788208.74616367,-27263.726
JPN,2007,526380199.34653956,526788208.74616367,59589900.0
JPN,2007,526380199.34653956,526788208.74616367,2794900.0
JPN,2007,526380199.34653956,526788208.74616367,3854600.0
JPN,2007,526380199.34653956,526788208.74616367,14476.848
JPN,2007,526380199.34653956,526788208.74616367,241342100.0
JPN,2007,526380199.34653956,526788208.74616367,35404200.0
JPN,2007,526380199.34653956,526788208.74616367,4579749.786
JPN,2007,526380199.34653956,526788208.74616367,34665500.0
JPN,2007,526380199.34653956,526788208.74616367,93283.828
JPN,2007,526380199.34653956,526788208.74616367,2263071.025
JPN,2007,526380199.34653956,526788208.74616367,23735.17
JPN,2007,526380199.34653956,526788208.74616367,1962407.425
JPN,2007,526380199.34653956,526788208.74616367,460965.377
JPN,2007,526380199.34653956,526788208.74616367,539281700.0
JPN,2007,526380199.34653956,526788208.74616367,194158.087
JPN,2007,526380199.34653956,526788208.74616367,23429800.0
JPN,2007,526380199.34653956,526788208.74616367,32734.475
JPN,2006,518683100.78811866,519085143.9890255,21286300.0
JPN,2006,518683100.78811866,519085143.9890255,199648.645
JPN,2006,518683100.78811866,519085143.9890255,37870800.0
JPN,2006,518683100.78811866,519085143.9890255,161470.431
JPN,2006,518683100.78811866,519085143.9890255,265057900.0
JPN,2006,518683100.78811866,519085143.9890255,506766.542
JPN,2006,518683100.78811866,519085143.9890255,54902800.0
JPN,2006,518683100.78811866,519085143.9890255,229976700.0
JPN,2006,518683100.78811866,519085143.9890255,325632.194
JPN,2006,518683100.78811866,519085143.9890255,1804700.0
JPN,2006,518683100.78811866,519085143.9890255,54806100.0
JPN,2006,518683100.78811866,519085143.9890255,18778900.0
JPN,2006,518683100.78811866,519085143.9890255,531361.7
JPN,2006,518683100.78811866,519085143.9890255,300301.863
JPN,2006,518683100.78811866,519085143.9890255,91078.785
JPN,2006,518683100.78811866,519085143.9890255,10121600.0
JPN,2006,518683100.78811866,519085143.9890255,472081.9
JPN,2006,518683100.78811866,519085143.9890255,2049978.599
JPN,2006,518683100.78811866,519085143.9890255,301645.809
JPN,2006,518683100.78811866,519085143.9890255,61797000.0
JPN,2006,518683100.78811866,519085143.9890255,-3223800.0
JPN,2006,518683100.78811866,519085143.9890255,10592400.0
JPN,2006,518683100.78811866,519085143.9890255,-27719.855
JPN,2006,518683100.78811866,519085143.9890255,58936600.0
JPN,2006,518683100.78811866,519085143.9890255,2945800.0
JPN,2006,518683100.78811866,519085143.9890255,3715500.0
JPN,2006,518683100.78811866,519085143.9890255,15517.719
JPN,2006,518683100.78811866,519085143.9890255,238411100.0
JPN,2006,518683100.78811866,519085143.9890255,35081200.0
JPN,2006,518683100.78811866,519085143.9890255,4601662.661
JPN,2006,518683100.78811866,519085143.9890255,34924900.0
JPN,2006,518683100.78811866,519085143.9890255,87030.61
JPN,2006,518683100.78811866,519085143.9890255,2279101.193
JPN,2006,518683100.78811866,519085143.9890255,25329.471
JPN,2006,518683100.78811866,519085143.9890255,1977455.384
JPN,2006,518683100.78811866,519085143.9890255,471250.425
JPN,2006,518683100.78811866,519085143.9890255,535170200.0
JPN,2006,518683100.78811866,519085143.9890255,183030.318
JPN,2006,518683100.78811866,519085143.9890255,23219000.0
JPN,2006,518683100.78811866,519085143.9890255,31947.739
JPN,2005,511661316.06413585,512057916.5181977,20190100.0
JPN,2005,511661316.06413585,512057916.5181977,210481.55
JPN,2005,511661316.06413585,512057916.5181977,37890600.0
JPN,2005,511661316.06413585,512057916.5181977,151785.261
JPN,2005,511661316.06413585,512057916.5181977,260470500.0
JPN,2005,511661316.06413585,512057916.5181977,524739.96
JPN,2005,511661316.06413585,512057916.5181977,53551200.0
JPN,2005,511661316.06413585,512057916.5181977,226268000.0
JPN,2005,511661316.06413585,512057916.5181977,343778.033
JPN,2005,511661316.06413585,512057916.5181977,1913600.0
JPN,2005,511661316.06413585,512057916.5181977,54240400.0
JPN,2005,511661316.06413585,512057916.5181977,16729500.0
JPN,2005,511661316.06413585,512057916.5181977,563605.588
JPN,2005,511661316.06413585,512057916.5181977,314680.301
JPN,2005,511661316.06413585,512057916.5181977,98355.797
JPN,2005,511661316.06413585,512057916.5181977,9683200.0
JPN,2005,511661316.06413585,512057916.5181977,485865.259
JPN,2005,511661316.06413585,512057916.5181977,2189823.227
JPN,2005,511661316.06413585,512057916.5181977,310316.231
JPN,2005,511661316.06413585,512057916.5181977,62119600.0
JPN,2005,511661316.06413585,512057916.5181977,-3996800.0
JPN,2005,511661316.06413585,512057916.5181977,10840600.0
JPN,2005,511661316.06413585,512057916.5181977,-36262.61
JPN,2005,511661316.06413585,512057916.5181977,57835900.0
JPN,2005,511661316.06413585,512057916.5181977,3207000.0
JPN,2005,511661316.06413585,512057916.5181977,3718600.0
JPN,2005,511661316.06413585,512057916.5181977,17361.922
JPN,2005,511661316.06413585,512057916.5181977,241358400.0
JPN,2005,511661316.06413585,512057916.5181977,34202500.0
JPN,2005,511661316.06413585,512057916.5181977,4831466.524
JPN,2005,511661316.06413585,512057916.5181977,34683500.0
JPN,2005,511661316.06413585,512057916.5181977,87854.81
JPN,2005,511661316.06413585,512057916.5181977,2363225.605
JPN,2005,511661316.06413585,512057916.5181977,29096.825
JPN,2005,511661316.06413585,512057916.5181977,2052909.375
JPN,2005,511661316.06413585,512057916.5181977,492118.309
JPN,2005,511661316.06413585,512057916.5181977,532515600.0
JPN,2005,511661316.06413585,512057916.5181977,183182.976
JPN,2005,511661316.06413585,512057916.5181977,23198900.0
JPN,2005,511661316.06413585,512057916.5181977,33738.526
JPN,2004,502595000.46682173,502984573.4110339,20323700.0
JPN,2004,502595000.46682173,502984573.4110339,217567.622
JPN,2004,502595000.46682173,502984573.4110339,37486900.0
JPN,2004,502595000.46682173,502984573.4110339,154387.682
JPN,2004,502595000.46682173,502984573.4110339,255851600.0
JPN,2004,502595000.46682173,502984573.4110339,526794.034
JPN,2004,502595000.46682173,502984573.4110339,52786000.0
JPN,2004,502595000.46682173,502984573.4110339,221551700.0
JPN,2004,502595000.46682173,502984573.4110339,346483.13
JPN,2004,502595000.46682173,502984573.4110339,1887800.0
JPN,2004,502595000.46682173,502984573.4110339,51752800.0
JPN,2004,502595000.46682173,502984573.4110339,16703600.0
JPN,2004,502595000.46682173,502984573.4110339,562835.327
JPN,2004,502595000.46682173,502984573.4110339,313455.908
JPN,2004,502595000.46682173,502984573.4110339,99317.357
JPN,2004,502595000.46682173,502984573.4110339,9568900.0
JPN,2004,502595000.46682173,502984573.4110339,487889.329
JPN,2004,502595000.46682173,502984573.4110339,2232280.848
JPN,2004,502595000.46682173,502984573.4110339,317026.393
JPN,2004,502595000.46682173,502984573.4110339,60894600.0
JPN,2004,502595000.46682173,502984573.4110339,-1880500.0
JPN,2004,502595000.46682173,502984573.4110339,10745400.0
JPN,2004,502595000.46682173,502984573.4110339,-17381.046
JPN,2004,502595000.46682173,502984573.4110339,56995200.0
JPN,2004,502595000.46682173,502984573.4110339,3573200.0
JPN,2004,502595000.46682173,502984573.4110339,3440400.0
JPN,2004,502595000.46682173,502984573.4110339,17448.518
JPN,2004,502595000.46682173,502984573.4110339,241516200.0
JPN,2004,502595000.46682173,502984573.4110339,34299900.0
JPN,2004,502595000.46682173,502984573.4110339,4893135.491
JPN,2004,502595000.46682173,502984573.4110339,33913600.0
JPN,2004,502595000.46682173,502984573.4110339,88443.227
JPN,2004,502595000.46682173,502984573.4110339,2364779.781
JPN,2004,502595000.46682173,502984573.4110339,33026.298
JPN,2004,502595000.46682173,502984573.4110339,2047753.387
JPN,2004,502595000.46682173,502984573.4110339,478339.69
JPN,2004,502595000.46682173,502984573.4110339,529400900.0
JPN,2004,502595000.46682173,502984573.4110339,187847.466
JPN,2004,502595000.46682173,502984573.4110339,23539200.0
JPN,2004,502595000.46682173,502984573.4110339,31798.857
JPN,2003,491842748.94037694,492223987.5671212,19741100.0
JPN,2003,491842748.94037694,492223987.5671212,204742.437
JPN,2003,491842748.94037694,492223987.5671212,37228200.0
JPN,2003,491842748.94037694,492223987.5671212,138802.891
JPN,2003,491842748.94037694,492223987.5671212,255080600.0
JPN,2003,491842748.94037694,492223987.5671212,492568.737
JPN,2003,491842748.94037694,492223987.5671212,52791200.0
JPN,2003,491842748.94037694,492223987.5671212,219353000.0
JPN,2003,491842748.94037694,492223987.5671212,321116.946
JPN,2003,491842748.94037694,492223987.5671212,1827900.0
JPN,2003,491842748.94037694,492223987.5671212,51980700.0
JPN,2003,491842748.94037694,492223987.5671212,16091900.0
JPN,2003,491842748.94037694,492223987.5671212,524372.324
JPN,2003,491842748.94037694,492223987.5671212,284260.461
JPN,2003,491842748.94037694,492223987.5671212,92062.288
JPN,2003,491842748.94037694,492223987.5671212,9657000.0
JPN,2003,491842748.94037694,492223987.5671212,455357.738
JPN,2003,491842748.94037694,492223987.5671212,2047332.077
JPN,2003,491842748.94037694,492223987.5671212,308173.315
JPN,2003,491842748.94037694,492223987.5671212,60792300.0
JPN,2003,491842748.94037694,492223987.5671212,-1421500.0
JPN,2003,491842748.94037694,492223987.5671212,10673100.0
JPN,2003,491842748.94037694,492223987.5671212,-12261.343
JPN,2003,491842748.94037694,492223987.5671212,57105200.0
JPN,2003,491842748.94037694,492223987.5671212,4272900.0
JPN,2003,491842748.94037694,492223987.5671212,3474700.0
JPN,2003,491842748.94037694,492223987.5671212,15766.802
JPN,2003,491842748.94037694,492223987.5671212,237354300.0
JPN,2003,491842748.94037694,492223987.5671212,35727600.0
JPN,2003,491842748.94037694,492223987.5671212,4519563.042
JPN,2003,491842748.94037694,492223987.5671212,32955300.0
JPN,2003,491842748.94037694,492223987.5671212,83297.778
JPN,2003,491842748.94037694,492223987.5671212,2200232.71
JPN,2003,491842748.94037694,492223987.5671212,36856.485
JPN,2003,491842748.94037694,492223987.5671212,1892059.394
JPN,2003,491842748.94037694,492223987.5671212,448366.659
JPN,2003,491842748.94037694,492223987.5671212,523968600.0
JPN,2003,491842748.94037694,492223987.5671212,170279.566
JPN,2003,491842748.94037694,492223987.5671212,23736500.0
JPN,2003,491842748.94037694,492223987.5671212,29971.502
JPN,2002,484406501.21929264,484781975.84008616,19608400.0
JPN,2002,484406501.21929264,484781975.84008616,194099.884
JPN,2002,484406501.21929264,484781975.84008616,37768300.0
JPN,2002,484406501.21929264,484781975.84008616,127327.955
JPN,2002,484406501.21929264,484781975.84008616,257309900.0
JPN,2002,484406501.21929264,484781975.84008616,459000.791
JPN,2002,484406501.21929264,484781975.84008616,53040900.0
JPN,2002,484406501.21929264,484781975.84008616,221441200.0
JPN,2002,484406501.21929264,484781975.84008616,301211.394
JPN,2002,484406501.21929264,484781975.84008616,1914000.0
JPN,2002,484406501.21929264,484781975.84008616,52194300.0
JPN,2002,484406501.21929264,484781975.84008616,15965400.0
JPN,2002,484406501.21929264,484781975.84008616,493030.358
JPN,2002,484406501.21929264,484781975.84008616,271783.542
JPN,2002,484406501.21929264,484781975.84008616,90547.726
JPN,2002,484406501.21929264,484781975.84008616,9376900.0
JPN,2002,484406501.21929264,484781975.84008616,423014.099
JPN,2002,484406501.21929264,484781975.84008616,1862954.703
JPN,2002,484406501.21929264,484781975.84008616,286061.621
JPN,2002,484406501.21929264,484781975.84008616,61820100.0
JPN,2002,484406501.21929264,484781975.84008616,-501700.0
JPN,2002,484406501.21929264,484781975.84008616,11353600.0
JPN,2002,484406501.21929264,484781975.84008616,-4001.18
JPN,2002,484406501.21929264,484781975.84008616,57553200.0
JPN,2002,484406501.21929264,484781975.84008616,3689900.0
JPN,2002,484406501.21929264,484781975.84008616,3186200.0
JPN,2002,484406501.21929264,484781975.84008616,15264.616
JPN,2002,484406501.21929264,484781975.84008616,233592200.0
JPN,2002,484406501.21929264,484781975.84008616,35868700.0
JPN,2002,484406501.21929264,484781975.84008616,4182845.406
JPN,2002,484406501.21929264,484781975.84008616,34078400.0
JPN,2002,484406501.21929264,484781975.84008616,74783.062
JPN,2002,484406501.21929264,484781975.84008616,2052109.139
JPN,2002,484406501.21929264,484781975.84008616,29427.851
JPN,2002,484406501.21929264,484781975.84008616,1766047.518
JPN,2002,484406501.21929264,484781975.84008616,416262.258
JPN,2002,484406501.21929264,484781975.84008616,524478700.0
JPN,2002,484406501.21929264,484781975.84008616,156381.767
JPN,2002,484406501.21929264,484781975.84008616,24337800.0
JPN,2002,484406501.21929264,484781975.84008616,25410.721
JPN,2001,484203317.4061488,484578634.5339009,20363200.0
JPN,2001,484203317.4061488,484578634.5339009,212244.906
JPN,2001,484203317.4061488,484578634.5339009,38258100.0
JPN,2001,484203317.4061488,484578634.5339009,132514.93
JPN,2001,484203317.4061488,484578634.5339009,266480000.0
JPN,2001,484203317.4061488,484578634.5339009,497409.887
JPN,2001,484203317.4061488,484578634.5339009,55804400.0
JPN,2001,484203317.4061488,484578634.5339009,231141600.0
JPN,2001,484203317.4061488,484578634.5339009,314806.479
JPN,2001,484203317.4061488,484578634.5339009,1932600.0
JPN,2001,484203317.4061488,484578634.5339009,52320800.0
JPN,2001,484203317.4061488,484578634.5339009,16104400.0
JPN,2001,484203317.4061488,484578634.5339009,533420.237
JPN,2001,484203317.4061488,484578634.5339009,282015.937
JPN,2001,484203317.4061488,484578634.5339009,93790.0
JPN,2001,484203317.4061488,484578634.5339009,9848500.0
JPN,2001,484203317.4061488,484578634.5339009,459186.072
JPN,2001,484203317.4061488,484578634.5339009,1878903.79
JPN,2001,484203317.4061488,484578634.5339009,290782.573
JPN,2001,484203317.4061488,484578634.5339009,64826000.0
JPN,2001,484203317.4061488,484578634.5339009,2559500.0
JPN,2001,484203317.4061488,484578634.5339009,11398200.0
JPN,2001,484203317.4061488,484578634.5339009,21060.826
JPN,2001,484203317.4061488,484578634.5339009,60449700.0
JPN,2001,484203317.4061488,484578634.5339009,3985000.0
JPN,2001,484203317.4061488,484578634.5339009,3442700.0
JPN,2001,484203317.4061488,484578634.5339009,15902.384
JPN,2001,484203317.4061488,484578634.5339009,228341200.0
JPN,2001,484203317.4061488,484578634.5339009,35338500.0
JPN,2001,484203317.4061488,484578634.5339009,4374709.984
JPN,2001,484203317.4061488,484578634.5339009,34273100.0
JPN,2001,484203317.4061488,484578634.5339009,81038.306
JPN,2001,484203317.4061488,484578634.5339009,2192728.609
JPN,2001,484203317.4061488,484578634.5339009,32790.542
JPN,2001,484203317.4061488,484578634.5339009,1901946.859
JPN,2001,484203317.4061488,484578634.5339009,430521.296
JPN,2001,484203317.4061488,484578634.5339009,531653900.0
JPN,2001,484203317.4061488,484578634.5339009,167558.433
JPN,2001,484203317.4061488,484578634.5339009,25793900.0
JPN,2001,484203317.4061488,484578634.5339009,28328.23
JPN,2000,482340982.34755486,482714855.93661517,19571800.0
JPN,2000,482340982.34755486,482714855.93661517,255561.385
JPN,2000,482340982.34755486,482714855.93661517,38704800.0
JPN,2000,482340982.34755486,482714855.93661517,143474.491
JPN,2000,482340982.34755486,482714855.93661517,269760700.0
JPN,2000,482340982.34755486,482714855.93661517,581090.432
JPN,2000,482340982.34755486,482714855.93661517,57983200.0
JPN,2000,482340982.34755486,482714855.93661517,236571200.0
JPN,2000,482340982.34755486,482714855.93661517,359157.621
JPN,2000,482340982.34755486,482714855.93661517,1920700.0
JPN,2000,482340982.34755486,482714855.93661517,51278200.0
JPN,2000,482340982.34755486,482714855.93661517,15461600.0
JPN,2000,482340982.34755486,482714855.93661517,612193.151
JPN,2000,482340982.34755486,482714855.93661517,316592.978
JPN,2000,482340982.34755486,482714855.93661517,115333.759
JPN,2000,482340982.34755486,482714855.93661517,9643000.0
JPN,2000,482340982.34755486,482714855.93661517,538049.755
JPN,2000,482340982.34755486,482714855.93661517,2154813.958
JPN,2000,482340982.34755486,482714855.93661517,307978.903
JPN,2000,482340982.34755486,482714855.93661517,65973300.0
JPN,2000,482340982.34755486,482714855.93661517,-675400.0
JPN,2000,482340982.34755486,482714855.93661517,12429000.0
JPN,2000,482340982.34755486,482714855.93661517,-6267.312
JPN,2000,482340982.34755486,482714855.93661517,62621500.0
JPN,2000,482340982.34755486,482714855.93661517,4587000.0
JPN,2000,482340982.34755486,482714855.93661517,3321100.0
JPN,2000,482340982.34755486,482714855.93661517,17822.958
JPN,2000,482340982.34755486,482714855.93661517,232214600.0
JPN,2000,482340982.34755486,482714855.93661517,33189500.0
JPN,2000,482340982.34755486,482714855.93661517,4968359.153
JPN,2000,482340982.34755486,482714855.93661517,34117800.0
JPN,2000,482340982.34755486,482714855.93661517,89481.329
JPN,2000,482340982.34755486,482714855.93661517,2503219.529
JPN,2000,482340982.34755486,482714855.93661517,42564.643
JPN,2000,482340982.34755486,482714855.93661517,2195240.626
JPN,2000,482340982.34755486,482714855.93661517,475831.326
JPN,2000,482340982.34755486,482714855.93661517,535417700.0
JPN,2000,482340982.34755486,482714855.93661517,181614.713
JPN,2000,482340982.34755486,482714855.93661517,27540700.0
JPN,2000,482340982.34755486,482714855.93661517,30817.841
JPN,1999,469364702.5899792,469728517.96626204,18905600.0
JPN,1999,469364702.5899792,469728517.96626204,254058.57
JPN,1999,469364702.5899792,469728517.96626204,39403900.0
JPN,1999,469364702.5899792,469728517.96626204,135859.311
JPN,1999,469364702.5899792,469728517.96626204,269117500.0
JPN,1999,469364702.5899792,469728517.96626204,562878.574
JPN,1999,469364702.5899792,469728517.96626204,59721800.0
JPN,1999,469364702.5899792,469728517.96626204,235393100.0
JPN,1999,469364702.5899792,469728517.96626204,345931.044
JPN,1999,469364702.5899792,469728517.96626204,1979500.0
JPN,1999,469364702.5899792,469728517.96626204,49279400.0
JPN,1999,469364702.5899792,469728517.96626204,15475300.0
JPN,1999,469364702.5899792,469728517.96626204,577936.498
JPN,1999,469364702.5899792,469728517.96626204,309650.508
JPN,1999,469364702.5899792,469728517.96626204,109270.908
JPN,1999,469364702.5899792,469728517.96626204,9126500.0
JPN,1999,469364702.5899792,469728517.96626204,524304.057
JPN,1999,469364702.5899792,469728517.96626204,1979268.93
JPN,1999,469364702.5899792,469728517.96626204,296069.23
JPN,1999,469364702.5899792,469728517.96626204,65830900.0
JPN,1999,469364702.5899792,469728517.96626204,-1771100.0
JPN,1999,469364702.5899792,469728517.96626204,12446700.0
JPN,1999,469364702.5899792,469728517.96626204,-15548.676
JPN,1999,469364702.5899792,469728517.96626204,64115700.0
JPN,1999,469364702.5899792,469728517.96626204,4132600.0
JPN,1999,469364702.5899792,469728517.96626204,3018800.0
JPN,1999,469364702.5899792,469728517.96626204,17378.242
JPN,1999,469364702.5899792,469728517.96626204,225452200.0
JPN,1999,469364702.5899792,469728517.96626204,33724300.0
JPN,1999,469364702.5899792,469728517.96626204,4635982.021
JPN,1999,469364702.5899792,469728517.96626204,35271300.0
JPN,1999,469364702.5899792,469728517.96626204,80122.518
JPN,1999,469364702.5899792,469728517.96626204,2362611.259
JPN,1999,469364702.5899792,469728517.96626204,36280.537
JPN,1999,469364702.5899792,469728517.96626204,2066541.152
JPN,1999,469364702.5899792,469728517.96626204,432629.113
JPN,1999,469364702.5899792,469728517.96626204,528069900.0
JPN,1999,469364702.5899792,469728517.96626204,165974.28
JPN,1999,469364702.5899792,469728517.96626204,28939000.0
JPN,1999,469364702.5899792,469728517.96626204,26502.367
JPN,1998,470937303.3277154,471302337.66328365,19495100.0
JPN,1998,470937303.3277154,471302337.66328365,225906.055
JPN,1998,470937303.3277154,471302337.66328365,38471900.0
JPN,1998,470937303.3277154,471302337.66328365,119016.571
JPN,1998,470937303.3277154,471302337.66328365,274439000.0
JPN,1998,470937303.3277154,471302337.66328365,505963.469
JPN,1998,470937303.3277154,471302337.66328365,61824600.0
JPN,1998,470937303.3277154,471302337.66328365,240738300.0
JPN,1998,470937303.3277154,471302337.66328365,293891.079
JPN,1998,470937303.3277154,471302337.66328365,1989200.0
