Country,ISO3,Year,Health_Expenditure,Dependency_Ratio
Andorra,AND,2000,5.95276403,38.2609244758777
Andorra,AND,2001,5.85823727,38.9898478228751
Andorra,AND,2002,5.99621153,39.5564042303173
Andorra,AND,2003,5.54771519,38.8803389762757
Andorra,AND,2004,5.28846931,37.3267802372418
Andorra,AND,2005,5.59476948,36.7306571534535
Andorra,AND,2006,4.96530008,36.5890914083685
Andorra,AND,2007,4.92347288,36.3435022980084
Andorra,AND,2008,5.67066383,36.443115338105
Andorra,AND,2009,6.08094168,37.0265105110991
Andorra,AND,2010,7.67537737,38.3349616907492
Andorra,AND,2011,7.62060833,39.2481203007519
Andorra,AND,2012,6.71083689,39.2727668213457
Andorra,AND,2013,6.79964209,39.4617752884009
Andorra,AND,2014,6.77308035,39.5371281507834
Andorra,AND,2015,6.91586447,39.3616405028095
Andorra,AND,2016,6.90521765,39.1038735787242
Andorra,AND,2017,7.07142639,38.7983591750715
Andorra,AND,2018,7.37541723,38.3256344663857
Andorra,AND,2019,7.323246,38.0123080254823
Andorra,AND,2020,8.78673935,38.1539010890912
Argentina,ARG,2000,8.22001076,60.8399424011737
Argentina,ARG,2001,8.37179852,60.442088771688
Argentina,ARG,2002,7.3933115,60.0100181534326
Argentina,ARG,2003,6.89451647,59.5157720560259
Argentina,ARG,2004,7.22868252,58.9908808603745
Argentina,ARG,2005,7.61078882,58.4885317167095
Argentina,ARG,2006,7.64032793,58.0003526705021
Argentina,ARG,2007,7.83455086,57.5050434620378
Argentina,ARG,2008,8.1826973,57.0741876732807
Argentina,ARG,2009,9.45599556,56.735685768345
Argentina,ARG,2010,9.44546413,56.452142111234
Argentina,ARG,2011,9.41819859,56.2739537637124
Argentina,ARG,2012,9.82726669,56.1467747951315
Argentina,ARG,2013,9.78097916,56.0487044709811
Argentina,ARG,2014,9.67129993,56.0256427923844
Argentina,ARG,2015,10.22933674,56.0522891497333
Argentina,ARG,2016,9.85558891,56.0461721346243
Argentina,ARG,2017,10.23174763,55.9728015245357
Argentina,ARG,2018,10.29146862,55.8529254060554
Argentina,ARG,2019,10.1555109,55.5931801951266
Argentina,ARG,2020,10.45030594,55.0207968902513
Armenia,ARM,2000,4.19581175,54.813388611356
Armenia,ARM,2001,4.64563894,52.4889483731996
Armenia,ARM,2002,7.61358786,51.0703531395798
Armenia,ARM,2003,7.17936182,50.0136226039065
Armenia,ARM,2004,6.05510139,48.9919306433595
Armenia,ARM,2005,5.8618803,47.8193074702708
Armenia,ARM,2006,5.85007095,46.4862231466127
Armenia,ARM,2007,5.49814034,45.1305540220802
Armenia,ARM,2008,6.63976622,44.0261431322025
Armenia,ARM,2009,8.44377708,43.2941291937252
Armenia,ARM,2010,9.23538303,42.9172236658305
Armenia,ARM,2011,9.37588882,42.8588952887091
Armenia,ARM,2012,9.13455009,43.1066653605776
Armenia,ARM,2013,10.32345009,43.5955735295585
Armenia,ARM,2014,10.17827892,44.220347328995
Armenia,ARM,2015,10.11762714,45.0074829961521
Armenia,ARM,2016,9.95194912,45.9130890185114
Armenia,ARM,2017,10.36270332,46.8188831337656
Armenia,ARM,2018,10.00543404,47.4127303230816
Armenia,ARM,2019,11.3798008,47.8107543362811
Armenia,ARM,2020,12.24056244,48.1754870679756
Australia,AUS,2000,7.58869076,49.4598371499961
Australia,AUS,2001,7.67391729,49.286835461901
Australia,AUS,2002,7.87221003,49.0739278664306
Australia,AUS,2003,7.87659502,48.8445617344122
Australia,AUS,2004,8.08257675,48.6497650677502
Australia,AUS,2005,7.9648633,48.4752997933678
Australia,AUS,2006,7.97161102,48.3296763998251
Australia,AUS,2007,8.0517149,48.2183232721235
Australia,AUS,2008,8.24737453,48.1253903251165
Australia,AUS,2009,8.54235363,48.1482571709664
Australia,AUS,2010,8.41878414,48.3638611109409
Australia,AUS,2011,8.53360462,48.7682383229883
Australia,AUS,2012,8.66922569,49.3289726898378
Australia,AUS,2013,8.74458122,49.9243673123919
Australia,AUS,2014,9.82490253,50.4910608998852
Australia,AUS,2015,10.17367649,51.0633010294012
Australia,AUS,2016,10.08972931,51.6034455745862
Australia,AUS,2017,10.11242294,52.0424214921712
Australia,AUS,2018,10.05163097,52.4455151692804
Australia,AUS,2019,10.21285057,52.9197584315896
Australia,AUS,2020,10.66040134,53.6061246381616
Bangladesh,BGD,2000,1.80504513,68.8735107703625
Bangladesh,BGD,2001,1.77201855,67.829792240324
Bangladesh,BGD,2002,1.93417108,67.1451832030454
Bangladesh,BGD,2003,1.96152198,66.5127410987043
Bangladesh,BGD,2004,1.99854314,65.873127608104
Bangladesh,BGD,2005,2.05873919,65.1910648619481
Bangladesh,BGD,2006,2.10646582,64.524039740509
Bangladesh,BGD,2007,2.17268491,63.9122837398699
Bangladesh,BGD,2008,2.11878848,63.3356883947747
Bangladesh,BGD,2009,2.18321705,62.7031938906288
Bangladesh,BGD,2010,2.28807664,61.9686828582303
Bangladesh,BGD,2011,2.36418128,61.0979549461299
Bangladesh,BGD,2012,2.3537879,60.0398362395264
Bangladesh,BGD,2013,2.29574466,58.8576060722821
Bangladesh,BGD,2014,2.27915168,57.6363999788042
Bangladesh,BGD,2015,2.27217698,56.4576539922494
Bangladesh,BGD,2016,2.38938212,55.3718768318608
Bangladesh,BGD,2017,2.36720181,54.6436395397794
Bangladesh,BGD,2018,2.31622243,54.3273751721014
Bangladesh,BGD,2019,2.25762248,54.1751879343991
Bangladesh,BGD,2020,2.27063942,54.0679893713504
Bolivia,BOL,2000,4.39554119,76.3336649111143
Bolivia,BOL,2001,4.82522202,75.682735506341
Bolivia,BOL,2002,4.89645052,74.8379179638206
Bolivia,BOL,2003,5.19709635,73.8265836537673
Bolivia,BOL,2004,4.86315727,72.7282553866109
Bolivia,BOL,2005,5.07408142,71.5807768757071
Bolivia,BOL,2006,4.66087532,70.4318320212529
Bolivia,BOL,2007,4.6968894,69.3299621042665
Bolivia,BOL,2008,4.60677242,68.2874899484743
Bolivia,BOL,2009,5.17444515,67.2985565884859
Bolivia,BOL,2010,5.20230532,66.3579351859945
Bolivia,BOL,2011,5.17306805,65.4432668246454
Bolivia,BOL,2012,5.2539444,64.5576422442095
Bolivia,BOL,2013,5.57465124,63.667311881399
Bolivia,BOL,2014,5.89613628,62.727121369388
Bolivia,BOL,2015,6.55064964,61.8121001966183
Bolivia,BOL,2016,6.83333063,60.9743711428497
Bolivia,BOL,2017,6.4901948,60.1913809522196
Bolivia,BOL,2018,6.60399437,59.4399552784395
Bolivia,BOL,2019,6.88792992,58.713758032825
Bolivia,BOL,2020,8.0225811,57.9125889872922
Brazil,BRA,2000,8.33457184,53.9320341342569
Brazil,BRA,2001,8.54963303,52.8183017276819
Brazil,BRA,2002,8.69686985,51.7532497132855
Brazil,BRA,2003,8.18899441,50.7500013938033
Brazil,BRA,2004,8.12491989,49.832060271032
Brazil,BRA,2005,8.03539562,49.0129699418087
Brazil,BRA,2006,8.24952507,48.2684711339596
Brazil,BRA,2007,8.20182991,47.5826124507755
Brazil,BRA,2008,8.01128483,46.9295922668047
Brazil,BRA,2009,8.39480495,46.3061674570182
Brazil,BRA,2010,7.94516611,45.7187256688073
Brazil,BRA,2011,7.78819132,45.1609994407706
Brazil,BRA,2012,7.73637724,44.6429009356262
Brazil,BRA,2013,7.9766016,44.1751173479507
Brazil,BRA,2014,8.39644146,43.8183703322034
Brazil,BRA,2015,8.90929985,43.5935934449924
Brazil,BRA,2016,9.16901684,43.4398109123601
Brazil,BRA,2017,9.47125053,43.3713300884192
Brazil,BRA,2018,9.46475029,43.4316522323209
Brazil,BRA,2019,9.61449146,43.5397483001089
Brazil,BRA,2020,9.62326527,43.586067027448
Canada,CAN,2000,8.24814415,46.505468173978
Canada,CAN,2001,8.62482357,46.0490993934186
Canada,CAN,2002,8.85670471,45.6162132930749
Canada,CAN,2003,9.01090145,45.224975652383
Canada,CAN,2004,9.06628132,44.8239663324754
Canada,CAN,2005,9.03540611,44.4124530492161
Canada,CAN,2006,9.32523441,44.1056701402663
Canada,CAN,2007,9.42872047,43.9728341323754
Canada,CAN,2008,9.58826923,43.979810181512
Canada,CAN,2009,10.69968033,44.0683296307463
Canada,CAN,2010,10.70405102,44.2426034732426
Canada,CAN,2011,10.40832329,44.6166392924826
Canada,CAN,2012,10.54460621,45.2394993555654
Canada,CAN,2013,10.43964291,45.9856719197967
Canada,CAN,2014,10.28526115,46.7656650331144
Canada,CAN,2015,10.76850224,47.58596316024
Canada,CAN,2016,11.06097317,48.3895082605836
Canada,CAN,2017,10.93421078,49.0981143135691
Canada,CAN,2018,10.94313335,49.733479510056
Canada,CAN,2019,11.05897045,50.4105729188803
Canada,CAN,2020,13.02419472,51.1983504754589
Chile,CHL,2000,7.00020742,53.8239099418384
Chile,CHL,2001,7.09733105,53.1628122502133
Chile,CHL,2002,7.20833778,52.4079963740217
Chile,CHL,2003,7.25047779,51.5482417436611
Chile,CHL,2004,6.91028595,50.6197973954189
Chile,CHL,2005,6.62372065,49.6636024989372
Chile,CHL,2006,6.07235622,48.7080013399686
Chile,CHL,2007,6.21259642,47.848284266754
Chile,CHL,2008,6.73954487,47.1414138519081
Chile,CHL,2009,7.25026846,46.5631224830338
Chile,CHL,2010,6.81958389,46.0720549966286
Chile,CHL,2011,6.79947519,45.6658086015598
Chile,CHL,2012,7.01951265,45.3921644620775
Chile,CHL,2013,7.47552681,45.2602643872248
Chile,CHL,2014,7.84150171,45.2518120502398
Chile,CHL,2015,8.3513937,45.3254058695677
Chile,CHL,2016,8.55767059,45.3579053946093
Chile,CHL,2017,9.090518,45.2413877408172
Chile,CHL,2018,9.15040398,45.0787301205063
Chile,CHL,2019,9.29919815,44.9884626222266
Chile,CHL,2020,9.68910599,45.0108226842024
China,CHN,2000,4.50828123,46.1167405203608
China,CHN,2001,4.25330067,44.9693136545846
China,CHN,2002,4.38285255,43.533674132168
China,CHN,2003,4.41762781,42.0909788399502
China,CHN,2004,4.29347467,40.6938368166364
China,CHN,2005,4.17605019,39.2449238610193
China,CHN,2006,3.94742203,38.2094413932748
China,CHN,2007,3.67491412,37.7081137948543
China,CHN,2008,3.900002,37.4043264852973
China,CHN,2009,4.34958458,37.2567349884096
China,CHN,2010,4.23068333,37.2410832935716
China,CHN,2011,4.34274387,37.3648666288389
China,CHN,2012,4.56584787,37.7155563230657
China,CHN,2013,4.71490669,38.2392971679035
China,CHN,2014,4.77790594,38.8789249288739
China,CHN,2015,4.93827963,39.6093613191235
China,CHN,2016,4.97955608,40.4406557797685
China,CHN,2017,5.06592178,41.5109449386089
China,CHN,2018,5.16790485,42.5408726929072
China,CHN,2019,5.3502779,43.3873633674887
China,CHN,2020,5.59359741,44.0923748389161
Colombia,COL,2000,5.63529348,58.8133450075626
Colombia,COL,2001,5.94238281,58.0417440141025
Colombia,COL,2002,5.73296547,57.2531377173269
Colombia,COL,2003,5.77505445,56.4598488466286
Colombia,COL,2004,5.79892111,55.627862918277
Colombia,COL,2005,6.06710577,54.7328219349991
Colombia,COL,2006,6.33546638,53.7823960554323
Colombia,COL,2007,6.49102163,52.7988866682066
Colombia,COL,2008,6.84192181,51.8190453645652
Colombia,COL,2009,7.31134558,50.8541482322295
Colombia,COL,2010,7.07130194,49.928044960482
Colombia,COL,2011,6.78076792,49.0726865317542
Colombia,COL,2012,6.74601603,48.2742067097504
Colombia,COL,2013,7.01724052,47.4997948976283
Colombia,COL,2014,7.18553209,46.8044174276503
Colombia,COL,2015,7.52338505,46.1958678527108
Colombia,COL,2016,7.53117037,45.5697969538474
Colombia,COL,2017,7.67864323,44.8394758378985
Colombia,COL,2018,7.62541389,44.0866022098027
Colombia,COL,2019,7.77954912,43.4989256841647
Colombia,COL,2020,8.71432114,43.1205471111852
Cyprus,CYP,2000,5.30800056,47.5479465278275
Cyprus,CYP,2001,5.33940458,46.5566015508024
Cyprus,CYP,2002,5.61565971,45.8164578213726
Cyprus,CYP,2003,5.63568783,45.1491583704099
Cyprus,CYP,2004,5.40558147,44.323545634102
Cyprus,CYP,2005,5.43580961,43.3855082732175
Cyprus,CYP,2006,5.46357489,42.4094390563105
Cyprus,CYP,2007,5.35744858,41.4812391931976
Cyprus,CYP,2008,6.01427698,40.6615706533581
Cyprus,CYP,2009,6.46531534,39.9857916008929
Cyprus,CYP,2010,6.50055742,39.4796855753486
Cyprus,CYP,2011,6.43139076,39.2263750889524
Cyprus,CYP,2012,6.53638792,39.2271879595769
Cyprus,CYP,2013,6.92774534,39.3425836453323
Cyprus,CYP,2014,6.93137264,39.5330557690566
Cyprus,CYP,2015,6.79382181,39.821643139521
Cyprus,CYP,2016,6.65254688,40.2003427063831
Cyprus,CYP,2017,6.62192535,40.6130010482004
Cyprus,CYP,2018,6.82599831,41.0263211340384
Cyprus,CYP,2019,7.06576538,41.4645489568307
Cyprus,CYP,2020,8.76033878,41.9656883212308
Czechia,CZE,2000,5.70103025,43.3124778062693
Czechia,CZE,2001,5.86295414,42.5829572656062
Czechia,CZE,2002,6.17736149,41.8905086615567
Czechia,CZE,2003,6.52412462,41.232284481833
Czechia,CZE,2004,6.35071039,40.7022236719591
Czechia,CZE,2005,6.34086704,40.3846714345027
Czechia,CZE,2006,6.16380167,40.2500196562795
Czechia,CZE,2007,5.98578405,40.3686281575802
Czechia,CZE,2008,6.33024931,40.8263492689023
Czechia,CZE,2009,7.24880648,41.5983684904551
Czechia,CZE,2010,7.55343866,42.5753401685329
Czechia,CZE,2011,7.5335784,43.8657197049133
Czechia,CZE,2012,7.59409809,45.474711089563
Czechia,CZE,2013,7.49541759,47.0766511876963
Czechia,CZE,2014,7.59510136,48.5926586211395
Czechia,CZE,2015,7.3351512,50.0836370757165
Czechia,CZE,2016,7.3930459,51.6066775434751
Czechia,CZE,2017,7.33911419,53.1389365450804
Czechia,CZE,2018,7.46030998,54.5796531953634
Czechia,CZE,2019,7.61342955,55.9088220310965
Czechia,CZE,2020,9.15721989,56.9779595499788
Ecuador,ECU,2000,3.4825685,66.9348710719178
Ecuador,ECU,2001,3.97254419,66.2009487458404
Ecuador,ECU,2002,4.72293711,65.4745237834949
Ecuador,ECU,2003,5.70121288,64.7316316792424
Ecuador,ECU,2004,5.790411,63.9446288913912
Ecuador,ECU,2005,5.76793766,63.1110273929274
Ecuador,ECU,2006,5.84506655,62.2389599111299
Ecuador,ECU,2007,5.55722475,61.3572216524124
Ecuador,ECU,2008,5.52174902,60.5461378972526
Ecuador,ECU,2009,6.03388453,59.8443555770608
Ecuador,ECU,2010,6.34925699,59.1736758555771
Ecuador,ECU,2011,6.60509682,58.4860330435279
Ecuador,ECU,2012,6.87859821,57.7889537361529
Ecuador,ECU,2013,6.77866411,57.0580201827907
Ecuador,ECU,2014,6.76601839,56.2912618898864
Ecuador,ECU,2015,7.76786041,55.4920102822515
Ecuador,ECU,2016,7.58817482,54.6259320805851
Ecuador,ECU,2017,7.52484131,53.74041651825
Ecuador,ECU,2018,7.83214045,52.8957612402445
Ecuador,ECU,2019,7.80768251,52.1307937287794
Ecuador,ECU,2020,8.6576252,51.4133224072679
"Egypt, Arab Rep.",EGY,2000,4.92244291,69.3934549848784
"Egypt, Arab Rep.",EGY,2001,5.40030336,67.9402422543577
"Egypt, Arab Rep.",EGY,2002,5.5107379,66.5601461970724
"Egypt, Arab Rep.",EGY,2003,5.2242527,65.2038092373218
"Egypt, Arab Rep.",EGY,2004,4.85732365,63.9117037732315
"Egypt, Arab Rep.",EGY,2005,4.92229176,62.7803568410348
"Egypt, Arab Rep.",EGY,2006,4.84190083,61.8838704393503
"Egypt, Arab Rep.",EGY,2007,4.44493246,61.265715476536
"Egypt, Arab Rep.",EGY,2008,4.46634817,60.9075568307342
"Egypt, Arab Rep.",EGY,2009,4.37870932,60.7595365780542
"Egypt, Arab Rep.",EGY,2010,4.15319157,60.8163918784867
"Egypt, Arab Rep.",EGY,2011,4.35707569,60.9062133572649
"Egypt, Arab Rep.",EGY,2012,4.45891809,61.0406937301322
"Egypt, Arab Rep.",EGY,2013,4.6710043,61.261463210988
"Egypt, Arab Rep.",EGY,2014,4.77415323,61.5419614141439
"Egypt, Arab Rep.",EGY,2015,5.06153202,61.9778656218534
"Egypt, Arab Rep.",EGY,2016,5.07462406,62.3353502105713
"Egypt, Arab Rep.",EGY,2017,5.34661913,62.5250399173232
"Egypt, Arab Rep.",EGY,2018,4.74892998,62.4836024422364
"Egypt, Arab Rep.",EGY,2019,4.5994668,62.1682059377755
"Egypt, Arab Rep.",EGY,2020,4.15384626,61.7215527133255
Ethiopia,ETH,2000,4.36504698,101.46430009787
Ethiopia,ETH,2001,4.72316694,101.754115332976
Ethiopia,ETH,2002,4.7126298,101.674390682263
Ethiopia,ETH,2003,4.89970922,101.340739685498
Ethiopia,ETH,2004,4.31281853,100.865326232135
Ethiopia,ETH,2005,4.10098124,100.274720261847
Ethiopia,ETH,2006,4.45757294,99.5005779580924
Ethiopia,ETH,2007,5.00128317,98.4515480078218
Ethiopia,ETH,2008,4.28063869,97.173034670864
Ethiopia,ETH,2009,4.6496563,95.6889158629572
Ethiopia,ETH,2010,5.46637249,93.9987555506378
Ethiopia,ETH,2011,4.46897745,92.165961714092
Ethiopia,ETH,2012,4.5395956,90.2361319500354
Ethiopia,ETH,2013,4.07506514,88.2761548188989
Ethiopia,ETH,2014,4.03365517,86.3346598583257
Ethiopia,ETH,2015,3.82316828,84.4571795095968
Ethiopia,ETH,2016,3.60033751,82.662242576724
Ethiopia,ETH,2017,3.45336914,80.9854260551296
Ethiopia,ETH,2018,3.30371761,79.5179195732953
Ethiopia,ETH,2019,3.24287128,78.2497670217938
Ethiopia,ETH,2020,3.48096275,77.0532101922889
Germany,DEU,2000,9.88843536,47.3064908238215
Germany,DEU,2001,9.92069149,47.7886305160811
Germany,DEU,2002,10.18365669,48.208752521652
Germany,DEU,2003,10.40202236,48.658252887585
Germany,DEU,2004,10.14603233,49.2978926675002
Germany,DEU,2005,10.31153965,50.0417234262092
Germany,DEU,2006,10.17995167,50.8443822110813
Germany,DEU,2007,10.05132961,51.4612503536768
Germany,DEU,2008,10.25128746,51.8149987679722
Germany,DEU,2009,11.23791218,52.1578637771433
Germany,DEU,2010,11.09592915,52.117530215009
Germany,DEU,2011,10.77844906,51.7462351755806
Germany,DEU,2012,10.85345554,51.5805062735217
Germany,DEU,2013,10.99905777,51.6197490623175
Germany,DEU,2014,11.02588272,51.8321732192251
Germany,DEU,2015,11.19027996,52.1224069865761
Germany,DEU,2016,11.24166584,52.5820458594372
Germany,DEU,2017,11.32552433,53.258253101446
Germany,DEU,2018,11.47314644,53.8754552465607
Germany,DEU,2019,11.71595001,54.5379868593646
Germany,DEU,2020,12.6902256,55.295066596629
Greece,GRC,2000,7.24332571,48.9160603436348
Greece,GRC,2001,7.9878397,49.2575277803581
Greece,GRC,2002,8.23377991,49.6012356692461
Greece,GRC,2003,8.44915581,49.81394017461
Greece,GRC,2004,8.0939045,49.9237390044235
Greece,GRC,2005,8.56466961,49.9778663729531
Greece,GRC,2006,8.25866985,49.9652587360059
Greece,GRC,2007,8.39808273,49.9217313970267
Greece,GRC,2008,8.82774162,50.0289146353289
Greece,GRC,2009,9.40688515,50.4142717154432
Greece,GRC,2010,9.59662342,51.0371347687828
Greece,GRC,2011,9.19330311,51.8715656781089
Greece,GRC,2012,8.92415524,52.8110001674071
Greece,GRC,2013,8.43796444,53.7320344476507
Greece,GRC,2014,7.8914113,54.5221040368717
Greece,GRC,2015,8.22004509,55.1924638263983
Greece,GRC,2016,8.44874573,55.851580185391
Greece,GRC,2017,8.13515854,56.436632254429
Greece,GRC,2018,8.12024307,56.9000604480465
Greece,GRC,2019,8.1982832,57.2897286477691
Greece,GRC,2020,9.5242157,57.6385194008422
Guatemala,GTM,2000,5.39686108,90.7630641286588
Guatemala,GTM,2001,6.07023716,90.0103391570531
Guatemala,GTM,2002,6.01301289,89.0023823387477
Guatemala,GTM,2003,6.15306854,87.7262698847206
Guatemala,GTM,2004,6.26182795,86.2506893109682
Guatemala,GTM,2005,6.14826393,84.6598327799119
Guatemala,GTM,2006,6.36362219,82.9981312024304
Guatemala,GTM,2007,6.1918335,81.2868486815643
Guatemala,GTM,2008,6.08129978,79.5368201134386
Guatemala,GTM,2009,6.33938646,77.763131897951
Guatemala,GTM,2010,6.1247797,75.9881537818837
Guatemala,GTM,2011,5.96306896,74.2499171577809
Guatemala,GTM,2012,6.07316971,72.5972732426122
Guatemala,GTM,2013,5.77188921,71.0381612271972
Guatemala,GTM,2014,5.8885684,69.5871817440447
Guatemala,GTM,2015,6.00602007,68.2484082404697
Guatemala,GTM,2016,6.07008219,66.9557228820458
Guatemala,GTM,2017,6.13563824,65.7208767382211
Guatemala,GTM,2018,6.10662699,64.5800677559675
Guatemala,GTM,2019,6.17443275,63.4502854678952
Guatemala,GTM,2020,6.45951891,62.2054538401565
"Hong Kong SAR, China",HKG,2000,,39.0656333453725
"Hong Kong SAR, China",HKG,2001,,38.6766411349744
"Hong Kong SAR, China",HKG,2002,,38.4463647277344
"Hong Kong SAR, China",HKG,2003,,38.0817334272916
"Hong Kong SAR, China",HKG,2004,,37.4809262568404
"Hong Kong SAR, China",HKG,2005,,36.7124441593314
"Hong Kong SAR, China",HKG,2006,,35.9303171528991
"Hong Kong SAR, China",HKG,2007,,35.3261706448474
"Hong Kong SAR, China",HKG,2008,,34.879274926486
"Hong Kong SAR, China",HKG,2009,,34.4835513779318
"Hong Kong SAR, China",HKG,2010,,34.0969873136484
"Hong Kong SAR, China",HKG,2011,,33.9176147984305
"Hong Kong SAR, China",HKG,2012,,34.2513115606412
"Hong Kong SAR, China",HKG,2013,,34.9615930314556
"Hong Kong SAR, China",HKG,2014,,35.8520759839574
"Hong Kong SAR, China",HKG,2015,,36.8431246619414
"Hong Kong SAR, China",HKG,2016,,37.9119773975191
"Hong Kong SAR, China",HKG,2017,,39.128588937798
"Hong Kong SAR, China",HKG,2018,,40.4021598941078
"Hong Kong SAR, China",HKG,2019,,41.7143206606678
"Hong Kong SAR, China",HKG,2020,,43.0664684402752
India,IND,2000,4.10568476,66.5658129376285
India,IND,2001,4.33754253,65.6393614041737
India,IND,2002,4.31453371,64.7352214074379
India,IND,2003,4.07877731,63.8360537864219
India,IND,2004,4.02679491,62.8827039448926
India,IND,2005,3.85508275,61.9081709086155
India,IND,2006,3.66901541,60.9024728456723
India,IND,2007,3.58103991,59.8780645451957
India,IND,2008,3.58856082,58.8878284434793
India,IND,2009,3.54637694,57.9164697840483
India,IND,2010,3.33625913,56.9435299366504
India,IND,2011,3.24634218,55.9876762675338
India,IND,2012,3.32935286,55.060078071414
India,IND,2013,3.74944186,54.1378376565175
India,IND,2014,3.61956549,53.2421090234343
India,IND,2015,3.59565973,52.3977058192572
India,IND,2016,3.50430417,51.5768937298059
India,IND,2017,2.93597651,50.7672033452389
India,IND,2018,2.8584938,50.0307900245271
India,IND,2019,2.95299792,49.3781313856783
India,IND,2020,3.34146094,48.725925362152
Indonesia,IDN,2000,1.85297656,55.8008907117312
Indonesia,IDN,2001,2.11850214,55.1131405443784
Indonesia,IDN,2002,1.98062706,54.5155741469321
Indonesia,IDN,2003,2.24837184,53.9272699970922
Indonesia,IDN,2004,2.12002277,53.3540032243905
Indonesia,IDN,2005,2.53189397,52.8815735759382
Indonesia,IDN,2006,2.61946416,52.4846088421651
Indonesia,IDN,2007,2.82385564,52.1311902636998
Indonesia,IDN,2008,2.54842305,51.796391603422
Indonesia,IDN,2009,2.62324095,51.4312184816146
